Presciencia|<p >Tocas una criatura voluntaria y le concedes una capacidad limitada para ver el futuro inmediato. Mientras dura el conjuro, el objetivo no puede ser sorprendido y tiene ventaja en las tiradas de ataque, pruebas de característica y tiradas de salvación. Además, las criaturas que le ataquen tienen desventaja en la tirada de ataque.</p> <p >Este conjuro termina inmediatamente si lo vuelves a lanzar antes de que termine su duración.</p>||1|1|1|1|una pluma de colibrí|0|0|1 acción|8|9|8 horas|1,2,4,7
Prestidigitación|<p >Este conjuro es un truco de magia menor que los lanzadores principiantes usan para practicar. Produces uno de los siguientes efectos mágicos dentro del alcance:</p> <ul>  <li/> <p >Creas un efecto sensorial  instantáneo e inofensivo, como una lluvia de chispas, una ráfaga  de viento, notas musicales suaves o un olor raro.</p>  <li/> <p >Enciendes o apagas una vela,  una antorcha o una pequeña hoguera instantáneamente.</p>  <li/> <p >Limpias o ensucias un objeto  que no sea mayor que 1 pie cúbico instantáneamente.</p>  <li/> <p >Enfrías, calientas o das  sabor a 1 pie cúbico de material inerte durante 1 hora.</p>  <li/> <p >Haces que aparezca un color,  una marca o un símbolo en un objeto o en una superficie durante una  hora.</p>  <li/> <p >Creas una baratija no mágica  o una imagen ilusoria que cabe en tu mano y que dura hasta el final  de tu siguiente turno.</p> </ul> <p >Si lanzas este conjuro varias veces, puedes tener hasta tres de estos efectos no instantáneos activos al mismo tiempo, y puedes disiparlos como acción.</p>||10|1|1|0||0|0|1 acción|7|0|Hasta 1 hora|1,2,6,7
Protección contra el mal y el bien|<p >Hasta que el conjuro termine, una criatura voluntaria a la que tocas está protegida contra ciertos tipos de criaturas: aberraciones, celestiales, elementales, fatas, infernales y no muertos.</p> <p >La protección garantiza varios beneficios. Las criaturas de esos tipos tienen desventaja en las tiradas de ataque que hagan contra el objetivo. El objetivo tampoco puede ser hechizado, asustado o poseído por ellas. Si el objetivo ya está hechizado, asustado o poseído por una criatura de ese tipo, tiene ventaja en una nueva tirada de salvación que haga contra el efecto pertinente.</p>||1|1|1|1|agua bendita o plata y hierro en polvo, que el conjuro consume|0|1|1 acción|3|1|Hasta 10 minutos|2,3,7,8
Protección contra el veneno|<p >Tocas a una criatura. Si está envenenada, neutralizas el veneno. Si más de un veneno aflige al objetivo, neutralizas un veneno que sabes que está presente o uno al azar.</p> <p >Mientras dura el conjuro, el objetivo tiene ventaja en las tiradas de salvación que haga contra ser envenenado y tiene resistencia al daño por veneno.</p>||1|1|1|0||0|0|1 acción|3|2|1 hora|3,4,5,8
Protección contra la energía|<p >Mientras dura el conjuro, una criatura voluntaria a la que tocas tiene resistencia al tipo de daño que elijas: ácido, frío, fuego, relámpago o trueno.</p>||1|1|1|0||0|1|1 acción|3|3|Hasta 1 hora|2,3,4,5,6,7
Proyección astral|<p >Tú y hasta 8 criaturas voluntarias dentro del alcance proyectáis vuestros cuerpos astrales en el Plano Astral (el conjuro falla y se desperdicia el lanzamiento si ya estás en dicho plano). El cuerpo material que dejas detrás está inconsciente y en un estado de animación suspendida. No necesita ni comida ni aire y tampoco envejece.</p> <p >Tu cuerpo astral se parece a tu forma mortal en casi todo y replica tus estadísticas de juego y posesiones. La principal diferencia es el cordón de plata que se extiende desde tus omóplatos, que va dejando una huella detrás de ti y se vuelve invisible después de 1 pie. Este cordón es lo que te ata a tu cuerpo material. Mientras permanezca intacto, puedes encontrar el camino de regreso a casa. Si se corta (algo que solo puede pasar cuando un efecto indica específicamente que eso sucede), tu alma y tu cuerpo se separan, lo que te manta al instante.</p> <p >Tu forma astral puede viajar libremente por el Plano Astral y puede cruzar portales que conducen a otro plano. Si entras en un nuevo plano o regresas al plano en el que estabas cuando lanzaste el conjuro, tu cuerpo y tus posesiones se transportan junto con el cordón de plata, lo que te permite volver a tu cuerpo cuando entras en el nuevo plano. Tu forma astral es una encarnación independiente. Cualquier daño o efecto que se le aplique no tiene efecto en tu cuerpo físico y tampoco persiste cuando vuelvas a él.</p> <p >El conjuro termina para ti y tus compañeros si usas tu acción para disiparlo. En ese momento, la criatura afectada vuelve a su cuerpo físico y se despierta.</p> <p >El conjuro también puede terminar antes para ti o para uno de tus compañeros si se usa el conjuro <i>Disipar magia</i> sobre el cuerpo físico o el astral. Si los puntos de golpe del cuerpo original de una criatura o de su forma astral se reducen a 0, el conjuro termina para ella. Si el conjuro termina y el cordón de plata está intacto, este tira de la criatura de vuelta a su cuerpo y termina con el estado de animación suspendida.</p> <p >Si vuelves a tu cuerpo antes de tiempo, tus compañeros permanecen en sus formas astrales y deben encontrar su propio camino de vuelta, normalmente reduciendo sus puntos de golpe a 0.</p>||10|1|1|1|por cada criatura afectada por este conjuro, debes utilizar un jacinto [piedra preciosa cristalina de color púrpura brillante. El jacinto puro contiene un metal precioso muy poco común llamado Zirconio] por un valor de 1.000 po y una barra de plata tallada por un valor de 100 po, todo lo cual el conjuro consume|0|0|1 hora|6|9|Especial|2,3,7
Proyectar imagen|<p >Creas una copia ilusoria de ti mismo que dura mientras lo hace el conjuro. La copia puede aparecer en cualquier lugar que hayas visto antes dentro del alcance, independientemente de los obstáculos. La ilusión es como tú y suena como tú, pero es intangible. Si recibe daño, desaparece y el conjuro termina.</p> <p >Puedes usar tu acción para mover esta ilusión hasta el doble de tu velocidad y hacer que gesticule, hable o se comporte como elijas. Imita tus gestos a la perfección.</p> <p >Puedes ver a través de sus ojos y escuchar a través de sus oídos como si estuvieras en su espacio. Durante tu turno, como acción adicional, puedes pasar de usar sus sentidos a usar los tuyos, o a la inversa. Mientras estás usando sus sentidos, estás cegado y ensordecido respecto a lo que te rodea.</p> <p >Interactuar físicamente con la imagen revela que es una ilusión, dado que las cosas pueden atravesarla. Una criatura que use su acción para examinar la imagen puede determinar que es una ilusión si supera una prueba de Inteligencia (Investigación) enfrentada a la CD&nbsp;de salvación de tu conjuro. Si lo consigue, puede ver a través de la imagen y cualquier sonido que haga le suena vacío.</p>||500|1|1|1|una pequeña réplica de ti, hecha con materiales que valgan al menos 5 po|0|1|1 acción|4|7|Hasta 1 dia|1,7
Proyectil mágico|<p >Creas tres dardos brillantes de fuerza mágica. Cada dardo alcanza a una criatura de tu elección que puedas ver dentro del alcance. Cada dardo inflige 1d4&nbsp;+&nbsp;1 puntos de daño por fuerza. Todos los dardos se disparan al mismo tiempo y puedes dirigirlos a una criatura o a varias.</p> <p ><b>En niveles superiores.</b> Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, el conjuro crea un dardo más por cada nivel por encima de 1.</p>|Cuando lanzas este hechizo usando un espacio de conjuros de nivel 2 o superior, el conjuro crea un dardo más por cada nivel de espacio de conjuros por encima de nivel 1.|120|1|1|0||0|0|1 acción|2|1|Instantáneo|6,7
Puerta dimensional|<p >Te teleportas desde tu localización actual a cualquier otro lugar que desees dentro del alcance. Puede ser un lugar que puedas ver, visualizar o describir indicando la distancia y la dirección, como «200 pies todo recto hacia abajo» o «subiendo 300 pies hacia el noroeste en un ángulo de 45 grados».</p> <p >Puedes llevar objetos siempre y cuando su peso no exceda el que puedes transportar. También puedes llevar una criatura voluntaria de tu tamaño o más pequeña que lleve equipo hasta su capacidad de carga. La criatura debe estar a 5 pies de ti o menos cuando lances este conjuro.</p> <p >Si llegas a un lugar que ya está ocupado por un objeto o una criatura, la criatura que viaja contigo y tú recibís cada uno 4d6 puntos de daño por fuerza y el conjuro no consigue teleportaros.</p>||500|1|0|0||0|0|1 acción|1|4|Instantáneo|1,2,6,7
Purificar comida y bebida|<p >La comida y la bebida no mágicas dentro de una esfera de 5 pies de radio cuyo centro sea un punto que elijas dentro del alcance es purificada y queda libre de veneno y enfermedad.</p>||10|1|1|0||1|1|1 acción|7|1|Instantáneo|3,4,8
Quitar maldición|<p >Con tu toque, todas las maldiciones que afectan a una criatura o a un objeto terminan. Si el objeto es un objeto mágico maldito, la maldición permanece, pero el conjuro rompe el vínculo de su dueño con el objeto para que se pueda eliminar o descartar.</p>||1|1|1|0||0|0|1 acción|3|3|Instantáneo|2,3,7,8
Ráfaga de viento|<p >Una línea de viento fuerte de 60 pies de largo y 10 pies de ancho surge de ti en la dirección que elijas y dura mientras lo hace el conjuro. Todas las criaturas que empiezan su turno en la línea deben superar una tirada de salvación de Fuerza para no ser empujadas a 15 pies de ti siguiendo la dirección de la línea.</p> <p >Cualquier criatura que se encuentre en la línea debe gastar 2 pies de movimiento por cada pie que se mueva para acercarse a ti.</p> <p >La ráfaga propaga gas o vapor, y apaga velas, antorchas y llamas similares sin proteger dentro del área. Las llamas protegidas, como las linternas, se agitan violentamente y tienen un 50&nbsp;% de probabilidades de apagarse.</p> <p >Como acción adicional en cada uno de tus turnos antes de que el conjuro termine, puedes cambiar la dirección en la que la ráfaga surge de ti.</p>||0|1|1|1|una semilla de leguminosa|0|1|1 acción|2|2|Hasta 1 minuto|4,6,7
Ralentizar|<p >Alteras el tiempo de hasta seis criaturas de tu elección en un cubo de 40 pies dentro del alcance. Cada objetivo debe superar una tirada de salvación de Sabiduría para no quedar afectado por este conjuro mientras dure.</p> <p >La velocidad de un objetivo afectado se divide por dos y este recibe un penalizador de –2 a la CA y a las tiradas de salvación de Destreza y no puede usar reacciones. En su turno puede usar una acción o una acción adicional, pero no las dos. Independientemente de las características u objetos mágicos de la criatura, no puede hacer más de un ataque cuerpo a cuerpo o a distancia durante su turno.</p> <p >Si la criatura intenta lanzar un conjuro que tiene un tiempo de lanzamiento de 1 acción, tira 1d20. Si saca 11 o más, el conjuro no tiene efecto hasta su siguiente turno y debe usar su acción de ese turno para completar el conjuro. Si no puede lanzarlo, el conjuro se desperdicia.</p> <p >Una criatura afectada por este conjuro hace otra tirada de salvación de Sabiduría al final de su turno. Si tiene éxito, el efecto termina para ella.</p>||120|1|1|1|una gota de melaza|0|1|1 acción|7|3|Hasta 1 minuto|6,7
Rayo abrasador|<p >Creas tres rayos de fuego y los lanzas hacia objetivos que se encuentren dentro del alcance. Puedes lanzárselo a un objetivo o a varios. Haz un ataque de conjuro a distancia por cada rayo. Si impactas, el objetivo recibe 2d6 puntos de daño por fuego.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, creas un rayo adicional por cada nivel por encima de 2.</p>|120|1|1|0||0|0|1 acción|2|2|Instantáneo|6,7
Rayo de debilitamiento|<p >Un rayo negro de energía debilitante surge de tu dedo hacia una criatura que se encuentre dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. Si impactas, el objetivo solo inflige la mitad de daño con ataques de arma que usen Fuerza hasta que termine el conjuro.</p> <p >Al final de cada uno de los turnos del objetivo, este puede hacer una tirada de salvación de Constitución contra el conjuro. Si tiene éxito, el conjuro termina.</p>||60|1|1|0||0|1|1 acción|6|2|Hasta 1 minuto|2,7
Rayo de escarcha|<p >Un rayo helador de luz de color azul blanquecino alcanza a una criatura dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. Si aciertas, el objetivo recibe 1d8 puntos de daño por frío y su velocidad se reduce en 10 pies hasta el principio de tu siguiente turno.</p> <p >El daño del conjuro aumenta en 1d8 cuando llegas al nivel 5 (2d8), al nivel 11 (3d8) y al nivel 17 (4d8).</p>|El daño del conjuro se incrementa en 1d8 cuando alcanzas el nivel 5 (2d8), el nivel 11 (3d8) y el nivel 17 (4d8).|60|1|1|0||0|0|1 acción|2|0|Instantáneo|6,7
Rayo de fuego|<p >Arrojas una mota de fuego a una criatura u objeto que se encuentre dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. Si impactas, este recibe 1d10 puntos de daño por fuego. Este conjuro incinera a cualquier objeto inflamable al que alcance y que nadie lleve puesto ni transporte.</p> <p >El daño de este conjuro aumenta en 1d10 cuando subes al nivel 5, (2d10), al nivel 11 (3d10) y al nivel 17 (4d10).</p>|El daño de este conjuro se incrementa en 1d10 cuando alcanzas el nivel 5 (2d10), nivel 11 (3d10) y nivel 17 (4d10).|120|1|1|0||0|0|1 acción|2|0|Instantáneo|6,7
Rayo de luna|<p >Un rayo plateado de luz pálida brilla en un cilindro de 5 pies de radio y 40 pies de alto, cuyo centro se encuentra en un punto que elijas dentro del alcance. Hasta que el conjuro termine, una luz tenue llena el cilindro.</p> <p >Cuando una criatura entra en el área del conjuro por primera vez en un turno o empieza un turno ahí, unas fantasmales llamas la envuelven causándole un dolor agudo. Debe hacer una tirada de salvación de Constitución: si falla, recibe 2d10 puntos de daño radiante y, si tiene éxito, la mitad.</p> <p >Un cambiaformas hace la tirada de salvación con desventaja. Si falla, también vuelve a su forma original inmediatamente y no puede asumir una forma diferente hasta que deje la luz del conjuro.</p> <p >En cada uno de tus turnos después de lanzar el conjuro puedes usar una acción para mover el rayo 60 pies en cualquier dirección.</p>|<p > Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, el daño aumenta en 1d10 por cada nivel por encima de 2.</p>|120|1|1|1|varias semillas de cualquier planta con semillas de luna y un pedazo de feldespato opalescente|0|1|1 acción|2|2|Hasta 1 minuto|4
Rayo guía|<p >Un rayo de luz cae sobre una criatura de tu elección dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. Si impactas, el objetivo recibe 4d6 puntos de daño radiante y la siguiente tirada de ataque que hagas contra él antes de que termine tu siguiente turno tiene ventaja gracias a la mística luz tenue que emite el objetivo hasta entonces.</p> <p ><b>En niveles superiores. </b>Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, el daño aumenta en 1d6 por cada nivel por encima de 1.</p>|Cuando lanzas este hechizo usando un espacio de conjuros de nivel 2 o superior, el daño se incrementa por 1d6 por cada nivel de espacio de conjuros por encima de nivel 1.|120|1|1|0||0|0|1 acción|1|1|1 Asalto|3
Rayo solar|<p >Un rayo de luz brillante surge de tu mano en una línea de 5 pies de ancho y 60 pies de largo. Todas las criaturas que se encuentren en la línea deben hacer una tirada de salvación de Constitución. Si fallan, reciben 6d8 puntos de daño radiante y quedan cegadas hasta el siguiente turno. Si tienen éxito, reciben la mitad de ese daño y no quedan cegadas. Los no muertos y los limos tienen desventaja en la tirada de salvación.</p> <p >Puedes crear un nuevo rayo como acción en cualquier turno hasta que termine el conjuro.</p> <p >Mientras dura el conjuro, una mota de rayo resplandece en tu mano. Emite luz brillante en un radio de 30 pies y luz tenue en 30 pies adicionales. Esta luz es luz del sol.</p>||0|1|1|1|una cristal amplificador o lupa|0|1|1 acción|2|6|Hasta 1 minuto|4,6,7
Reanimar a los muertos|<p >Este conjuro crea sirvientes no muertos. Elige una pila de huesos o un cadáver humanoide de tamaño Mediano o Pequeño dentro del alcance. El conjuro imbuye al objetivo con una repugnante imitación de vida y lo reanima como una criatura no muerta. El objetivo se convierte en un esqueleto si eliges huesos o en un zombi si eliges un cadáver (el director de juego determina las estadísticas de la criatura).</p> <p >Una vez por turno, puedes usar una acción adicional para dar órdenes mentales a cualquier criatura que hayas creado con este conjuro si esta se encuentra a 60 pies o menos de ti (si controlas a varias criaturas, puedes dar órdenes a alguna o a todas ellas al mismo tiempo usando la misma orden para todas). Tú decides qué acción hará la criatura y adónde se moverá durante su siguiente turno, o puedes emitir una orden general, como proteger una habitación o un pasillo en particular. Si no emites ninguna orden, la criatura solo se defiende a sí misma contra las criaturas hostiles. Una vez se le ha dado una orden, la criatura la sigue hasta completar su tarea.</p> <p >La criatura está bajo tu control durante 24 horas. Pasado este tiempo, deja de obedecer cualquier orden que le hayas dado. Para mantener el control de la criatura durante otras 24 horas, debes lanzarle el conjuro otra vez antes de que acaben las 24 horas actuales. Usar el conjuro de este modo reafirma el control sobre hasta cuatro criaturas que hayas animado de este modo, en lugar de animar a una nueva.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 4 o superior, animas o reafirmas el control sobre dos no muertos adicionales por cada nivel por encima de 3. Cada una de las criaturas debe venir de un cadáver o de una pila de huesos diferente.</p>|10|1|1|1|una gota de sangre, un pedazo de carne y una pizca de polvo de huesos|0|0|1 minuto|6|3|Instantáneo|3,7
Recado|<p >Envías un mensaje corto de 25 palabras o menos a una criatura con la que estés familiarizado. La criatura escucha el mensaje en su mente, te reconoce como la persona que lo envía y puede responder del mismo modo inmediatamente. El conjuro permite que criaturas con al menos Inteligencia 1 entiendan el significado de tu mensaje.</p> <p >Puedes enviar el mensaje a través de cualquier distancia e incluso a otros planos de existencia, pero si el objetivo está en un plano diferente al tuyo, hay un 5&nbsp;% de probabilidades de que el mensaje no llegue.</p>||-1|1|1|1|un pequeño trozo de fino cable de cobre|0|0|1 acción|2|3|1 asalto|1,3,7
Recluir|<p >Mediante este conjuro, se puede esconder a una criatura voluntaria o un objeto mientras dura el conjuro. Cuando lanzas el conjuro y tocas al objetivo, este se vuelve invisible y no pude ser el objetivo de conjuros de adivinación ni ser percibido mediante sensores de escudriñamiento creados por conjuros de adivinación.</p> <p >Si el objetivo es una criatura, cae en un estado de suspensión animada. El tiempo deja de pasar para él y no envejece.</p> <p >Puedes establecer una condición para que el conjuro termine antes, cualquier cosa que elijas, pero debe ocurrir o ser visible a 1 milla o menos del objetivo. Algunos ejemplos son: «después de 1000 años» o «cuando la tarasca despierte». Este conjuro también termina si el objetivo recibe daño.</p>||1|1|1|1|un polvo compuesto de diamante, esmeralda, rubí, y zafiro con un valor de al menos 5.000 po, que el conjuro consume|0|0|1 acción|7|7|Hasta ser cancelado|7
Reencarnar|"<p >Tocas el cadáver de un humanoide o un trozo de él. Siempre y cuando la criatura no lleve muerta más de 10 días, el conjuro forma un nuevo cuerpo adulto y luego llama al alma para que entre en él. Si el alma del objetivo no es libre o no está dispuesta a volver, el conjuro falla.</p> <p >La magia crea un nuevo cuerpo para que lo habite la criatura y es posible que haga que cambie su raza. El director de juego debe tirar 1d100 y consultar la siguiente tabla para determinar qué forma toma cuando vuelve a la vida o elegir una directamente.</p> <table cellpadding=""7"" cellspacing=""0"">      <tr valign=""top"">   <td  >01-02     </td> <td  >Araina</td> </tr>  <tr valign=""top"">   <td  >03-06</td> <td  >Batrok puro</td> </tr>  <tr valign=""top"">   <td  >07-10</td> <td  >Anuro</td> </tr>  <tr valign=""top"">   <td  >11-14</td> <td  >Centauro</td> </tr>  <tr valign=""top"">   <td  >15-17</td> <td  >Dracónido</td> </tr>  <tr valign=""top"">   <td  >18-22</td> <td  >Elfo Banjora</td> </tr>  <tr valign=""top"">   <td  >23-24</td> <td  >Elfo Bastarre</td> </tr>  <tr valign=""top"">   <td  >25-29</td> <td  >Semielfo</td> </tr>  <tr valign=""top"">   <td  >30-33</td> <td  >Enano de las colinas</td> </tr>  <tr valign=""top"">   <td  >34-36</td> <td  >Duergar</td> </tr>  <tr valign=""top"">   <td  >37-40</td> <td  >Felínido</td> </tr>  <tr valign=""top"">   <td  >41-43</td> <td  >Svirfneblin</td> </tr>  <tr valign=""top"">   <td  >44-48</td> <td  >Gnomo de las rocas</td> </tr>  <tr valign=""top"">   <td  >49-52</td> <td  >Hipótido</td> </tr>  <tr valign=""top"">   <td  >53-58</td> <td  >Humano</td> </tr>  <tr valign=""top"">   <td  >59-60</td> <td  >Karasu</td> </tr>  <tr valign=""top"">   <td  >61-64</td> <td  >Mida</td> </tr>  <tr valign=""top"">   <td  ><span lang=""en-US"">65-67</span></td> <td  ><span lang=""en-US"">Morlock</span></td> </tr>  <tr valign=""top"">   <td  ><span lang=""en-US"">68-71</span></td> <td  ><span lang=""en-US"">Orco negro</span></td> </tr>  <tr valign=""top"">   <td  ><span lang=""en-US"">72-75</span></td> <td  >Orco del Bosque de Ámbar</td> </tr>  <tr valign=""top"">   <td  ><span lang=""en-US"">76-80</span></td> <td  ><span lang=""en-US"">Semiorco</span></td> </tr>  <tr valign=""top"">   <td  >81-84</td> <td  >Saurio</td> </tr>  <tr valign=""top"">   <td  >85-89</td> <td  >Mediano piesligeros</td> </tr>  <tr valign=""top"">   <td  >90-94</td> <td  >Mediano ribereño</td> </tr>  <tr valign=""top"">   <td  >95-96</td> <td  >Tiefling</td> </tr>  <tr valign=""top"">   <td  >97-98</td> <td  >Vípero</td> </tr>  <tr valign=""top"">   <td  >99-00</td> <td  >Kitsune</td> </tr> </table> <p >La criatura reencarnada recuerda su antigua vida y experiencias. Mantiene las capacidades que tenía en su forma original, salvo por la raza y sus rasgos raciales.</p>"||1|1|1|1|aceites y ungüentos raros que valgan al menos 1.000 po, que el conjuro consume.|0|0|1 hora|7|5|Instantáneo|4
Regenerar|<p >Tocas a una criatura y estimulas su capacidad de curación natural. El objetivo recupera 4d8 + 15 puntos de golpe. Mientras dura el conjuro, el objetivo recupera 1 punto de golpe al principio de cada uno de sus turnos (10 puntos de golpe cada minuto).</p> <p >Si tiene algún miembro amputado (dedos, piernas, colas, etcétera), se restaura después de 2 minutos. Si tienes el miembro y lo sujetas al muñón, el conjuro hace que se cosa inmediatamente.</p>||1|1|1|1|una rueda de plegarias y agua bendita|0|0|1 minuto|7|7|1 hora|1,3,4
Relámpago zigzagueante|<p >Creas un relámpago que forma un arco hacia un objetivo de tu elección que puedas ver dentro del alcance. Después, desde el objetivo surgen otros tres rayos que van hacia sendos objetivos, cada uno de los cuales debe estar a 30 pies o menos del primero. Los objetivos pueden ser criaturas u objetos y solo pueden ser alcanzados por uno de los rayos.</p> <p >El objetivo debe hacer una tirada de salvación de Destreza. Si falla, recibe 10d8 puntos de daño por relámpago y, si tiene éxito, la mitad.</p>|<p > Cuando lanzas este conjuro usando un espacio de conjuro de nivel 7 o superior, un rayo adicional surge del primer objetivo hacia otro por cada nivel por encima de 6.</p>|150|1|1|1|un poco de pelo de animal un fragmento de ámbar, vidrio o un cetro de cristal y tres alfileres de plata|0|0|1 acción|2|6|Instantáneo|6, 7
Remendar|<p >Este conjuro repara una única rotura o rasgadura de un objeto que tocas, como una malla metálica rota, las dos mitades de una llave, una capa rasgada o una bota de vino que gotea. Mientras la rotura o rasgadura no sea mayor de 1 pie en cualquier dimensión, la remiendas y no dejas ningún rastro del daño anterior.</p> <p >Este conjuro puede reparar físicamente un objeto mágico o un constructo, pero no puede restaurar su magia.</p>||1|1|1|1|dos calamitas|0|0|1 minuto|7|0|Instantáneo|1,3,4,6,7
Remover tierra|<p >Elige un área de terreno dentro del alcance que no tenga más de 40 pies de lado. Puedes remodelar la tierra, la arena o la arcilla del área como quieras mientras dure el conjuro. Puedes aumentar o disminuir la elevación del área, crear o llenar una zanja, alzar o derrumbar un muro o formar una columna. La extensión de tales cambios no puede exceder la mitad del área de la dimensión más larga. Es decir, si afectas a un cuadrado de 40 pies de lado, puedes crear un pilar de hasta 20 pies de altura, aumentar o disminuir la elevación del cuadrado en 20 pies, cavar una zanja de 20 pies de profundidad, etcétera. Estos cambios tardan 10 minutos en completarse.</p> <p >Cada 10 minutos que pasas concentrado en el conjuro, puedes elegir una nueva área de terreno para afectarla.</p> <p >Dado que la transformación del terreno ocurre lentamente, normalmente las criaturas que se encuentran dentro del área no quedan atrapadas ni resultan dañadas por el movimiento del suelo.</p> <p >Este conjuro no puede manipular la piedra natural o las construcciones de piedra. Las rocas y las estructuras cambian para acomodarse al nuevo terreno. Si el modo en que cambias un terreno hace que una estructura sea inestable, esta puede colapsar.</p> <p >Del mismo modo, este conjuro no afecta directamente al crecimiento de las plantas. La tierra se lleva consigo las plantas al moverse.</p>||120|1|1|1|una hoja de hierro y una pequeña bolsa con una mezcla de tierras de arcilla, marga y arena|0|1|1 acción|7|6|Hasta 2 horas|4,6,7
Reprensión infernal|<p >Señalas con el dedo a la criatura que te ha dañado y en un momento se ve rodeada por unas llamas infernales. La criatura debe hacer una tirada de salvación de Destreza; si falla, recibe 2d10 puntos de daño y, si tiene éxito, la mitad.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, el daño aumenta en 1d10 por cada nivel por encima de 1.</p>|60|1|1|0||0|0|1 reacción|2|1|Instantáneo|2
Resistencia|<p >Tocas a una criatura voluntaria. Una vez antes de que el conjuro termine, el objetivo puede tirar 1d4 y añadir el resultado a una tirada de salvación de su elección. Puede tirar el dado antes o después de hacer la tirada de salvación. Entonces, termina el conjuro.</p>||1|1|1|1|una capa en miniatura|0|1|1 acción|3|0|Hasta 1 minuto|3,4
Respirar agua|<p >Este conjuro concede a diez criaturas voluntarias que puedas ver dentro del alcance la capacidad de respirar bajo el agua hasta que termine el conjuro. Las criaturas afectadas también conservan su forma de respirar habitual.</p>||30|1|1|1|un pequeño trozo de junco o una porción de paja|1|0|1 acción|7|3|24 horas|4,5,6,7
Restablecimiento mayor|<p >Imbuyes a una criatura que tocas con energía positiva para que se deshaga de un efecto que la debilita. Puedes reducir un nivel de agotamiento del objetivo o terminar con uno de los siguientes efectos:</p> <ul>  <li/> <p >Un efecto que tenga hechizado  o petrificado al objetivo.</p>  <li/> <p >Una maldición, incluyendo la  sintonía del objetivo con un objeto maldecido con magia.</p>  <li/> <p >Cualquier reducción en las  características del objetivo.</p>  <li/> <p >Un efecto que reduzca el  máximo de puntos de golpe del objetivo.</p> </ul>||1|1|1|1|polvo de diamante con un valor mínimo de 100 po, que el conjuro consume|0|0|1 acción|3|5|Instantáneo|1,3,4
Restablecimiento menor|<p >Tocas a una criatura y puedes terminar con una enfermedad o con un estado que la aflija. El estado puede ser cegado, ensordecido, paralizado o envenenado.</p>||1|1|1|0||0|0|1 acción|3|2|Instantáneo|1,3,4,5,8
Resurrección|<p >Tocas a una criatura muerta que falleció hace menos de un siglo, que no murió debido a la edad y que no es un no muerto. Si su alma es libre y voluntaria, el objetivo regresa a la vida con todos sus puntos de golpe.</p> <p >Este conjuro neutraliza cualquier veneno y cura las enfermedades normales que afectaban a la criatura cuando murió. Sin embargo, no elimina las enfermedades mágicas, las maldiciones y similares; si tales efectos no se eliminan antes de lanzar el conjuro, afectan al objetivo cuando este vuelva a la vida.</p> <p >Este conjuro cierra todas las heridas mortales y restablece todas las partes del cuerpo que falten.</p> <p >Volver de entre los muertos es una experiencia dura. El objetivo recibe un penalizador de –4 a todas las tiradas de ataque, tiradas de salvación y pruebas de característica. Cada vez que el objetivo termine un descanso prolongado, el penalizador se reduce en 1 hasta que desaparece.</p> <p >Lanzar este conjuro para restablecer la vida de una criatura que ha estado muerta durante un año o más cuesta mucho. Hasta que no termines un descanso prolongado, no puedes volver a lanzar conjuros y tienes desventaja en todas las tiradas de ataque, pruebas de característica y tiradas de salvación.</p>||1|1|1|1|un diamante valorado en al menos 1.000 mo, que el conjuro consume|0|0|1 hora|6|7|Instantáneo|1,3
Resurrección verdadera|<p >Tocas a una criatura que no haya estado muerta durante más de 200 años y que murió por cualquier razón menos por envejecimiento. Si el alma de la criatura es libre y voluntaria, la criatura vuelve a la vida con todos sus puntos de golpe.</p> <p >Este conjuro cierra todas las heridas, neutraliza cualquier veneno, cura todas las enfermedades y elimina cualquier maldición que afectara a la criatura cuando murió. El conjuro remplaza los órganos y los miembros dañados o perdidos.</p> <p >El conjuro puede incluso proporcionar un nuevo cuerpo si el original ya no existe. Para ello, debes decir el nombre de la criatura. Luego la criatura aparece en un espacio sin ocupar que elijas a 10 pies o menos de ti.</p>||1|1|1|1|agua bendita para rociar y diamantes valorados al menos en 25.000 po, los cuales el conjuro consume|0|0|1 hora|6|9|Instantáneo|3,4
Retirada expeditiva|<p >Este conjuro te permite moverte a un ritmo increíble. Cuando lo lanzas, y después como acción adicional en cada uno de tus turnos hasta que el conjuro termine, puedes realizar la acción de esprintar.</p>||0|1|1|0||0|1|1 acción adicional|7|1|Hasta 10 minutos|2,6,7
Revivificar|<p >Tocas a una criatura que ha muerto en los últimos minutos y esta regresa a la vida con 1 punto de golpe. Este conjuro no puede hacer que una criatura que ha muerto debido a la edad vuelva a la vida, y tampoco recupera ninguna parte del cuerpo perdida.</p>||1|1|1|1|diamantes valorados en al menos 300 po, que el conjuro consume|0|0|1 acción|1|3|Instantáneo|3,8
